record_id,redcap_repeat_instrument,redcap_repeat_instance,document_id,process_id,title_2,title,doc_type,register_date,agency,cooperating_agency,action_type,state,county,location,tek_eis_description_complete,dd_date,coder_name,coder_name_2,text_illegible,tek_term_used,section_eis,section_eis_oth,section_eis_notes,who_mention_tek,who_mention_oth,who_mention_tek_notes,request_criticism___9,request_criticism_notes,procedural_use,procedural_use_notes,subject_tek_use___51,subject_tek_use___52,subject_tek_use___53,subject_tek_use___54,subject_tek_use___55,subject_tek_use___56,subject_tek_use___57,subject_tek_use___58,subject_tek_use___59,subject_tek_use___60,subject_tek_use___61,subject_tek_use___62,subject_tek_use___63,subject_tek_use___64,subject_tek_use___65,subject_tek_use___66,subject_tek_use___67,subject_tek_use___68,subject_tek_use___69,subject_tek_use___70,subject_tek_use___71,subject_tek_use___72,subject_tek_use___73,subject_tek_use___74,subject_tek_use___75,subject_tek_use___76,subject_tek_use___77,subject_tek_use___78,subject_tek_use___79,subject_tek_use___80,subject_tek_use___81,subject_tek_use___82,subject_tek_use___83,subject_tek_use___84,subject_tek_use___85,subject_tek_use___555,subject_tek_use_oth,subject_tek_use_notes,hit_affect_change,hit_affect_change_oth,hit_affect_change_notes,good_case_studies,tek_repeats_complete,record_count
106,tek_repeats,14,,,,,,,,,,,,,,2/6/25 17:11,sancico,3,0,4,12,,with evidence of PJ's historical absence in that area.     See response to 236877-4.    237056-2 These is a need for pro-active measures that restore populations of high priority plant taxa.,,,,1,,13,Vegetation management BMPs in Appendix I of the MMPs/EIS include  measures that address restoration of plant populations and  maintenance of ecological processes. Consultation with the Tribes is  ongoing throughout the BENM planning and management processes  and the BLM and USFS will consider traditional knowledge ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"These is a need for pro-active measures that restore populations of high priority plant taxa. Scientific  approaches to restoration that target habitat quality (e.g. weed control, especially highly invasive non- natives, such as salt cedar) and the maintenance of ecological processes (e.g. precipitation storage in  riparian zones) are certainly appropriate, but so are traditional approaches that tend and improve  populations for human use (e.g. wild cultivation by native stewards). This should be a discussion central  to co-management so that tending/cultivation can be used to sustain traditional uses as well as to  conserve plant diversity.   ",70,,"with evidence of PJ's historical absence in that area.     See response to 236877-4.    237056-2 These is a need for pro-active measures that restore populations of high priority plant taxa. Scientific  approaches to restoration that target habitat quality (e.g. weed control, especially highly invasive non- natives, such as salt cedar) and the maintenance of ecological processes (e.g. precipitation storage in  riparian zones) are certainly appropriate, but so are traditional approaches that tend and improve  populations for human use (e.g. wild cultivation by native stewards). This should be a discussion central  to co-management so that tending/cultivation can be used to sustain traditional uses as well as to  conserve plant diversity.     Vegetation management BMPs in Appendix I of the MMPs/EIS include  measures that address restoration of plant populations and  maintenance of ecological processes. Consultation with the Tribes is  ongoing throughout the BENM planning and management processes  and the BLM and USFS will consider traditional knowledge ",,2,
107,,,14691,2000047,Amendment 8 to the Atlantic Herring Fishery Manage,Amendment 8 to the Atlantic Herring Fishery Management Plan,Final,8/16/19,National Marine Fisheries Service,,Conservation/Restoration/ Bio. Resource use,Atlantic Ocean;National,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
108,,,14806,2000209,Chugach National Forest Land Management Plan,Chugach National Forest Land Management Plan,Final,8/30/19,Forest Service,,Conservation/Restoration/ Bio. Resource use;Land Management Plan,AK,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
109,,,15247,1104,National Bison Range Final Comprehensive Conservat,National Bison Range Final Comprehensive Conservation Plan and Environmental Impact Statement,Final,9/6/19,Fish and Wildlife Service,,Conservation/Restoration/ Bio. Resource use,MT,MT: Flathead;MT: Lake,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
110,,,15398,1556,Revision of the Inyo National Forest Land and Reso,Revision of the Inyo National Forest Land and Resource Management Plan,Final,9/20/19,Forest Service,,Land Management Plan,CA,CA: Madera;CA: Fresno;CA: Tulare;CA: Mono;CA: Inyo,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
110,tek_repeats,1,,,,,,,,,,,,,,2/6/25 17:36,sancico,3,0,1,2,,"Integrated Terrestrial Ecosystem Sustainability  Alternative B would result in increased integrated sustainability. The greater amount of the  landscape area that would be restored under this alternative would increase the resilience of  terrestrial ecosystems to uncharacteristic fire, insects, diseases, air pollution, or climate change.  Sustainability would be most improved in terrestrial ecosystems targeted by restoration efforts,  including in montane forest ecosystems and sagebrush ecosystems.  ",,,,1,,13,"shrubs and  plants currently growing in dense conifer forests (Merriam et al. 2013, Safford and Stevens  2017).    Areas with prescribed fire and fire managed to meet resource objectives would improve  conditions for all understory plants (TERR-MONT-DC-02; TERR-DMC-DC-02; TERR-JEFF- DC-02; TERR-RFIR-DC-02; TERR-LDGP-DC-02) including those used for food, basketry, and  medicine (Anderson and Moratto 1996, Anderson 2006). Large landscape areas treated would  improve conditions for bear, deer, and other important wide-ranging species (TERR-FW-DC-06).  Alternative B would have an increase in fire managed to meet resource objectives, particularly at  middle and higher elevations that would have benefits to large ecosystem areas. The ecological  restoration projects specifically planned and coordinated with Tribes would incorporate  traditional ecological knowledge and practices and be focused on sites selected by tribal members  (TERR-FW-GOA L-01; TRIB-FW-DC-01).  ",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"  mechanical  thinning and prescribed fire together would result in improved conditions for plants and animals  of tribal interest (Lake and Long 2014a). This includes overcrowded black oaks, insect resources  associated with eastside Jeffrey pine forests (Pandora moth), and shaded understory shrubs and  plants currently growing in dense conifer forests (Merriam et al. 2013, Safford and Stevens  2017).    Areas with prescribed fire and fire managed to meet resource objectives would improve  conditions for all understory plants (TERR-MONT-DC-02; TERR-DMC-DC-02; TERR-JEFF- DC-02; TERR-RFIR-DC-02; TERR-LDGP-DC-02) including those used for food, basketry, and  medicine (Anderson and Moratto 1996, Anderson 2006). Large landscape areas treated would  improve conditions for bear, deer, and other important wide-ranging species (TERR-FW-DC-06).  Alternative B would have an increase in fire managed to meet resource objectives, particularly at  middle and higher elevations that would have benefits to large ecosystem areas. The ecological  restoration projects specifically planned and coordinated with Tribes would incorporate  traditional ecological knowledge and practices and be focused on sites selected by tribal members  (TERR-FW-GOA L-01; TRIB-FW-DC-01).  ",71,,"mechanical  thinning and prescribed fire together would result in improved conditions for plants and animals  of tribal interest (Lake and Long 2014a). This includes overcrowded black oaks, insect resources  associated with eastside Jeffrey pine forests (Pandora moth), and shaded understory shrubs and  plants currently growing in dense conifer forests (Merriam et al. 2013, Safford and Stevens  2017).    Areas with prescribed fire and fire managed to meet resource objectives would improve  conditions for all understory plants (TERR-MONT-DC-02; TERR-DMC-DC-02; TERR-JEFF- DC-02; TERR-RFIR-DC-02; TERR-LDGP-DC-02) including those used for food, basketry, and  medicine (Anderson and Moratto 1996, Anderson 2006). Large landscape areas treated would  improve conditions for bear, deer, and other important wide-ranging species (TERR-FW-DC-06).  Alternative B would have an increase in fire managed to meet resource objectives, particularly at  middle and higher elevations that would have benefits to large ecosystem areas. The ecological  restoration projects specifically planned and coordinated with Tribes would incorporate  traditional ecological knowledge and practices and be focused on sites selected by tribal members  (TERR-FW-GOA L-01; TRIB-FW-DC-01).    Integrated Terrestrial Ecosystem Sustainability  Alternative B would result in increased integrated sustainability. The greater amount of the  landscape area that would be restored under this alternative would increase the resilience of  terrestrial ecosystems to uncharacteristic fire, insects, diseases, air pollution, or climate change.  Sustainability would be most improved in terrestrial ecosystems targeted by restoration efforts,  including in montane forest ecosystems and sagebrush ecosystems.  ",,2,
110,tek_repeats,2,,,,,,,,,,,,,,2/6/25 17:38,sancico,3,0,16,2,,"with other resources, like  plant species of conservation concern. Other direction would include managing dispersed recreation  activities when evidence of impacts to natural resources emerge; not locating new recreation facilities  within at-risk plant species habitat; and to address impacts to at-risk species habitat and changing  conditions in recreation settings during project design. Desired conditions and guidelines for wilderness  mitigate threats from recreation, fire, and livestock and ensure watersheds are functioning properly and  that impacts to at-risk species are minimized. Management direction under alternative A would not  include managing recreation activities with minimal adverse impacts to sensitive environments and  natural resources, including at-risk plant species.  ",,,,1,,12,"to natural resources emerge; not locating new recreation facilities  within at-risk plant species habitat; and to address impacts to at-risk species habitat and changing  conditions in recreation settings during project design. Desired conditions and guidelines for wilderness  mitigate threats from recreation, fire, and livestock and ensure watersheds are functioning properly and  that impacts to at-risk species are minimized. Management direction under alternative A would not  include managing recreation activities with minimal adverse impacts to sensitive environments and  natural resources, including at-risk plant species.    The plan revision alternatives' direction related to at-risk plants and Tribes would include that Native  Americans have access to traditional and cultural practices for plant gathering and that their traditional  ecological knowledge is valued in the process of developing and implementing restoration projects.  ",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"to natural resources emerge; not locating new recreation facilities  within at-risk plant species habitat; and to address impacts to at-risk species habitat and changing  conditions in recreation settings during project design. Desired conditions and guidelines for wilderness  mitigate threats from recreation, fire, and livestock and ensure watersheds are functioning properly and  that impacts to at-risk species are minimized. Management direction under alternative A would not  include managing recreation activities with minimal adverse impacts to sensitive environments and  natural resources, including at-risk plant species.    The plan revision alternatives' direction related to at-risk plants and Tribes would include that Native  Americans have access to traditional and cultural practices for plant gathering and that their traditional  ecological knowledge is valued in the process of developing and implementing restoration projects.    Consequences Specific to Alternative B  In addition to the short- and long-term consequences for plant species of conservation concern habitat  extent and condition as described in the ""Common to Alternatives B, B-modified, C, and D"" section, there  are some additional consequences to alternative B. The moderate restoration treatment rates of alternative  B would reduce the combined impacts of climate change, fire, insects, and pathogens in more areas than  ",71,,"Consequences Specific to Alternative B  In addition to the short- and long-term consequences for plant species of conservation concern habitat  extent and condition as described in the ""Common to Alternatives B, B-modified, C, and D"" section, there  are some additional consequences to alternative B. The moderate restoration treatment rates of alternative  B would reduce the combined impacts of climate change, fire, insects, and pathogens in more areas than  ",,2,
110,tek_repeats,3,,,,,,,,,,,,,,2/6/25 17:41,sancico,3,0,4,3,,"and cultural resources necessary to perpetuate tribal traditions and livelihoods (Anderson  and Moratto 1996, Lake and Long 2014a). This includes gathering from and tending trees such as  pinyon pines (Zeanah 2002, Farris 1982) for primary food sources, medicinal plants, basketry and  construction materials from plants, the harvesting of fish and game, and culturally important  ",,,,1,,8,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"bsistence and spiritual activities (Anderson and Moratto 1996) including cross-Sierra travel and  trade trips (Arkush 1994), and sacred ceremonies (Kroeber 1925, Moratto 1984).    Conditions on National Forest System lands that are not currently in line with desired conditions  could contribute to limited or denied access to traditional foods, leading to food insecurity and  increased mental and physical health problems (Jernigan et al. 2012). This also can increase the  loss of intergenerational traditional knowledge and practices among tribal communities (Turner  and Turner 2008), which is an international and national issue of concern for indigenous peoples  (Pimentel et al. 1997) (Food and Agriculture Organization of the United Nations 2015).    Analysis and Methods  No modeling was used for this analysis, but there are some frameworks and tools that can be  applied for considering risk, or the consequences with alternatives regarding the change in  condition or effects, on tribally valued resources and cultural practices in response to alternatives  (Toupal 2003, Burger 2008, Pollard et al. 2008). This analysis was developed after a series of  meetings where Tribes, tribal groups and organizations, traditional cultural practitioners, and  other interested individuals consulted and collaborated on the development of the plan (USDA  Forest Service 2015d). At these meetings, attendees were able to see draft materials and visit with  Forest Service officials, staff officers, and subject matter experts regarding the intent of   ",70,,"Chapter 3. Affected Environment and Environmental Consequences    Final Environmental Impact Statement  for Revision of the Inyo National Forest Land Management Plan - Vol. 1    564    subsistence and spiritual activities (Anderson and Moratto 1996) including cross-Sierra travel and  trade trips (Arkush 1994), and sacred ceremonies (Kroeber 1925, Moratto 1984).    Conditions on National Forest System lands that are not currently in line with desired conditions  could contribute to limited or denied access to traditional foods, leading to food insecurity and  increased mental and physical health problems (Jernigan et al. 2012). This also can increase the  loss of intergenerational traditional knowledge and practices among tribal communities (Turner  and Turner 2008), which is an international and national issue of concern for indigenous peoples  (Pimentel et al. 1997) (Food and Agriculture Organization of the United Nations 2015).    Analysis and Methods  No modeling was used for this analysis, but there are some frameworks and tools that can be  applied for considering risk, or the consequences with alternatives regarding the change in  condition or effects, on tribally valued resources and cultural practices in response to alternatives  (Toupal 2003, Burger 2008, Pollard et al. 2008). This analysis was developed after a series of  meetings where Tribes, tribal groups and organizations, traditional cultural practitioners, and  other interested individuals consulted and collaborated on the development of the plan (USDA  Forest Service 2015d). At these meetings, attendees were able to see draft materials and visit with  Forest Service officials, staff officers, and subject matter experts regarding the intent of ",,2,
110,tek_repeats,4,,,,,,,,,,,,,,2/6/25 17:43,sancico,3,0,4,11,,"09). Traditional knowledge can inform  fuels, wildfire, and forest management approaches better suited to address tribal concerns, as well  as aid in fulfilling the trust responsibility for the management of natural and cultural resources  (Lake and Long 2014a, Mason et al. 2012).    Reduction of Threat of Wildfire to Tribal Resources  Large, high-intensity wildfires damage and destroy resources and sites important to Tribes. The  alternatives take different approaches to reduce fire threat across the national forest. The  reduction in fire threat is evaluated in the ""Fire Management"" section.    Amount of Recommended Wilderness that May Limit Access to Areas Important to  Tribes or Use of Tribal Resources  Many sites and resources of importance to Tribes are located in remote locations and have been  used traditionally for many generations. Designating these areas as wilderness may limit or  impair access to these sites or the ability of Tribes to continue to conduct ceremonies and gather  resources in ",,,,1,,13,"09). Traditional knowledge can inform  fuels, wildfire, and forest management approaches better suited to address tribal concerns, as well  as aid in fulfilling the trust responsibility for the management of natural and cultural resources  (Lake and Long 2014a, Mason et al. 2012).    Reduction of Threat of Wildfire to Tribal Resources  Large, high-intensity wildfires damage and destroy resources and sites important to Tribes. The  alternatives take different approaches to reduce fire threat across the national forest. The  reduction in fire threat is evaluated in the ""Fire Management"" section.    Amount of Recommended Wilderness that May Limit Access to Areas Important to  Tribes or Use of Tribal Resources  Many sites and resources of importance to Tribes are located in remote locations and have been  used traditionally for many generations. Designating these areas as wilderness may limit or  impair access to these sites or the ability of Tribes to continue to conduct ceremonies and gather  resources in   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"09). Traditional knowledge can inform  fuels, wildfire, and forest management approaches better suited to address tribal concerns, as well  as aid in fulfilling the trust responsibility for the management of natural and cultural resources  (Lake and Long 2014a, Mason et al. 2012).    Reduction of Threat of Wildfire to Tribal Resources  Large, high-intensity wildfires damage and destroy resources and sites important to Tribes. The  alternatives take different approaches to reduce fire threat across the national forest. The  reduction in fire threat is evaluated in the ""Fire Management"" section.    Amount of Recommended Wilderness that May Limit Access to Areas Important to  Tribes or Use of Tribal Resources  Many sites and resources of importance to Tribes are located in remote locations and have been  used traditionally for many generations. Designating these areas as wilderness may limit or  impair access to these sites or the ability of Tribes to continue to conduct ceremonies and gather  resources in   ",70,,"h the introduction of fire at appropriate times of the  year and in specific locations (Blackburn and Anderson 1993).    Plants and animals that are traditionally and currently important for cultural uses (for instance,  food, fiber-basketry, medicinal, spiritual) are not able to be sustainably utilized at levels desired  by Tribes when the ecosystems they occur within are degraded, managed for other conflicting  interests or values, or are not accessible to Tribes for traditional cultural purposes. Planning fuels  and fire treatments across the landscape typically address bio-physical aspects of fire regimes  (Collins and Stephens 2010), but do not commonly incorporate socio-cultural values with the  understanding of how tribal communities are dependent upon fire in different ecosystems,  habitats, and a range of resources affected by fire in the short-and long-term necessary to  perpetuate tribal traditions and cultural practices (Toupal 2003; Anderson and Moratto 1996;  Raish, González-Cabán, and Condie 2005; Carver et al. 2009). Traditional knowledge can inform  fuels, wildfire, and forest management approaches better suited to address tribal concerns, as well  as aid in fulfilling the trust responsibility for the management of natural and cultural resources  (Lake and Long 2014a, Mason et al. 2012).    Reduction of Threat of Wildfire to Tribal Resources  Large, high-intensity wildfires damage and destroy resources and sites important to Tribes. The  alternatives take different approaches to reduce fire threat across the national forest. The  reduction in fire threat is evaluated in the ""Fire Management"" section.    Amount of Recommended Wilderness that May Limit Access to Areas Important to  Tribes or Use of Tribal Resources  Many sites and resources of importance to Tribes are located in remote locations and have been  used traditionally for many generations. Designating these areas as wilderness may limit or  impair access to these sites or the ability of Tribes to continue to conduct ceremonies and gather  resources in ",,2,
110,tek_repeats,5,,,,,,,,,,,,,,2/6/25 17:47,sancico,3,0,16,5,,"Environmental Consequences to Tribal Relations and Uses  Consideration of Climate Change in Alternatives  Climate change and associated disturbances (for example, drought, fire, insect outbreaks) have in  the past (North, Van de Water et al. 2009), are now, and will likely continue to (Lenihan et al.  2003, Moritz and Stephens 2008) affect tribally valued resources (Voggesser et al. 2013, Chief et  al. 2014). Several climate change-related risk and modeling assessments have been completed  that include the geographic scope of the plan area (Sierra Nevada Alliance 2010).    Current and projected changes in forest and water resources affecting tribal communities are  considered in the analysis of the alternatives (see the ""Terrestrial Ecosystems"" and ""Aquatic and  Riparian Ecosystems"" sections). Vulnerability of valued natural resources, tribal coping, and  adaptive strategies can be informed by tribal consultations (",,,,1,,11,"Environmental Consequences to Tribal Relations and Uses  Consideration of Climate Change in Alternatives  Climate change and associated disturbances (for example, drought, fire, insect outbreaks) have in  the past (North, Van de Water et al. 2009), are now, and will likely continue to (Lenihan et al.  2003, Moritz and Stephens 2008) affect tribally valued resources (Voggesser et al. 2013, Chief et  al. 2014). Several climate change-related risk and modeling assessments have been completed  that include the geographic scope of the plan area (Sierra Nevada Alliance 2010).    Current and projected changes in forest and water resources affecting tribal communities are  considered in the analysis of the alternatives (see the ""Terrestrial Ecosystems"" and ""Aquatic and  Riparian Ecosystems"" sections). Vulnerability of valued natural resources, tribal coping, and  adaptive strategies can be informed by tribal consultations (",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Environmental Consequences to Tribal Relations and Uses  Consideration of Climate Change in Alternatives  Climate change and associated disturbances (for example, drought, fire, insect outbreaks) have in  the past (North, Van de Water et al. 2009), are now, and will likely continue to (Lenihan et al.  2003, Moritz and Stephens 2008) affect tribally valued resources (Voggesser et al. 2013, Chief et  al. 2014). Several climate change-related risk and modeling assessments have been completed  that include the geographic scope of the plan area (Sierra Nevada Alliance 2010).    Current and projected changes in forest and water resources affecting tribal communities are  considered in the analysis of the alternatives (see the ""Terrestrial Ecosystems"" and ""Aquatic and  Riparian Ecosystems"" sections). Vulnerability of valued natural resources, tribal coping, and  adaptive strategies can be informed by tribal consultations (",70,,"Environmental Consequences to Tribal Relations and Uses  Consideration of Climate Change in Alternatives  Climate change and associated disturbances (for example, drought, fire, insect outbreaks) have in  the past (North, Van de Water et al. 2009), are now, and will likely continue to (Lenihan et al.  2003, Moritz and Stephens 2008) affect tribally valued resources (Voggesser et al. 2013, Chief et  al. 2014). Several climate change-related risk and modeling assessments have been completed  that include the geographic scope of the plan area (Sierra Nevada Alliance 2010).    Current and projected changes in forest and water resources affecting tribal communities are  considered in the analysis of the alternatives (see the ""Terrestrial Ecosystems"" and ""Aquatic and  Riparian Ecosystems"" sections). Vulnerability of valued natural resources, tribal coping, and  adaptive strategies can be informed by tribal consultations (",,2,
110,tek_repeats,6,,,,,,,,,,,,,,2/6/25 17:52,sancico,3,0,1,2,,"Specifically for Tribal Resources  Under alternative A, the Inyo opportunistically develops or designs projects specifically to  improve or maintain resources of tribal importance. Very few if any improvements are made  specifically to benefit resources of importance to Tribes.    Consequences Specific to Alternatives B and B-modified  Alternative B is the draft forest plan that carries forward existing direction still relevant and not in  need of change and also addresses those identified needs for change based on comments received  during the scoping process and input from tribal forums hosted by the Inyo National Forest. It  includes integration of tribal interests and values in desired conditions for other resources and a  plan objective to restore areas of tribal interest.    Reduction of Threat of Wildfire to Tribal Resources  The proposed increase in pace and scale of ecological restoration under alternative B could  improve ecological sustainability and benefit tribal interests and values when projects incorporate  traditional ecological knowledge",,,,1,,8,uld  improve ecological sustainability and benefit tribal interests and values when projects incorporate  traditional ecological knowledge   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Reduction of Threat of Wildfire to Tribal Resources  The proposed increase in pace and scale of ecological restoration under alternative B could  improve ecological sustainability and benefit tribal interests and values when projects incorporate  traditional ecological knowledge ,71,,"ecifically for Tribal Resources  Under alternative A, the Inyo opportunistically develops or designs projects specifically to  improve or maintain resources of tribal importance. Very few if any improvements are made  specifically to benefit resources of importance to Tribes.    Consequences Specific to Alternatives B and B-modified  Alternative B is the draft forest plan that carries forward existing direction still relevant and not in  need of change and also addresses those identified needs for change based on comments received  during the scoping process and input from tribal forums hosted by the Inyo National Forest. It  includes integration of triba",,2,
110,tek_repeats,7,,,,,,,,,,,,,,2/6/25 17:54,sancico,3,0,1,2,,Amount of Recommended Wilderness that Might Limit Access to Areas Important to  Tribes or Use of Tribal Resources  Alternative B would add new areas recommended for addition to the National Wilderness  Preservation System on the Inyo ,,,,1,,8,An increase in pace and scale that incorporates traditional ecological knowledge (Lake and Long  2014a) could provide opportunities to Tribes to develop tribal economies ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"An increase in pace and scale that incorporates traditional ecological knowledge (Lake and Long  2014a) could provide opportunities to Tribes to develop tribal economies (Carver et al. 2009). In  general, ecological sustainability benefits tribal interests, and can foster access to and support  uses of habitats and resources for traditional cultural purposes. See sections on ecological  sustainability of terrestrial, aquatic, and riparian ecosystems for more detail. Most, if not all, of  traditional tribal management and uses were and are compatible with modern principles of  ecological sustainability. Ecological restoration projects that incorporate tribal place-based  knowledge would provide Tribes, tribal groups and organizations, traditional cultural  practitioners, and interested individuals with opportunities to protect, restore, and preserve  traditional gathering areas, ceremonial areas, and sacred sites (Watson et al. 2009).    Amount of Recommended Wilderness that Might Limit Access to Areas Important to  Tribes or Use of Tribal Resources  Alternative B would add new areas recommended for addition to the National Wilderness  Preservation System on the Inyo ",70,,"An increase in pace and scale that incorporates traditional ecological knowledge (Lake and Long  2014a) could provide opportunities to Tribes to develop tribal economies (Carver et al. 2009). In  general, ecological sustainability benefits tribal interests, and can foster access to and support  uses of habitats and resources for traditional cultural purposes. See sections on ecological  sustainability of terrestrial, aquatic, and riparian ecosystems for more detail. Most, if not all, of  traditional tribal management and uses were and are compatible with modern principles of  ecological sustainability. Ecological restoration projects that incorporate tribal place-based  knowledge would provide Tribes, tribal groups and organizations, traditional cultural  practitioners, and interested individuals with opportunities to protect, restore, and preserve  traditional gathering areas, ceremonial areas, and sacred sites (Watson et al. 2009).    Amount of Recommended Wilderness that Might Limit Access to Areas Important to  Tribes or Use of Tribal Resources  Alternative B would add new areas recommended for addition to the National Wilderness  Preservation System on the Inyo ",1,2,
110,tek_repeats,8,,,,,,,,,,,,,,2/6/25 17:56,sancico,3,0,1,2,,"le these activities could occur under alternative A, they  are more likely to occur under alternative B because of the specific plan objective.    In addition to areas improved specifically for tribal resources, alternative B includes desired  conditions for tribal relations and uses that encourage the coordination with Tribes to recognize  traditional ecological knowledge in managing resources. This encourages silviculture and fuels  managers to design mechanical treatments to restore tribally valued trees or use areas while  simultaneously achieving other restoration needs. Ecological restoration of springs and meadows  would consider those that are important for many tribal uses, including meadows and water  sources along cross-Sierra traditional travel routes (Arkush 1993, Chartkoff 2001). Reintroducing  fire that increases ecological sustainability is beneficial to Tribes when designed to avoid using  diesel and gasoline, such as drip torch fuel mix, where basketry and food plants are gathered, as  well as considering appropriate seasons and frequencies of burning.  ",,,,1,,8,elations and uses that encourage the coordination with Tribes to recognize  traditional ecological knowledge in managing resources. This encourages silviculture and,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"ion to areas improved specifically for tribal resources, alternative B includes desired  conditions for tribal relations and uses that encourage the coordination with Tribes to recognize  traditional ecological knowledge in managing resources. This encourages silviculture and fuels  managers to design mechanical treatments to restore tribally valued trees or use areas while  simultaneously achieving other restoration needs. Ecological restoration of springs and meadows  would consider those that are important for many tribal uses, including meadows and water  sources along cross-Sierra traditional travel routes (Arkush 1993, Chartkoff 2001). Reintroducing  fire that increases ecological sustainability is beneficial to Tribes when designed to avoid using  d",71,,". While these activities could occur under alternative A, they  are more likely to occur under alternative B because of the specific plan objective.    In addition to areas improved specifically for tribal resources, alternative B includes desired  conditions for tribal relations and uses that encourage the coordination with Tribes to recognize  traditional ecological knowledge in managing resources. This encourages silviculture and fuels  managers to design mechanical treatments to restore tribally valued trees or use areas while  simultaneously achieving other restoration needs. Ecological restoration of springs and meadows  would consider those that are important for many tribal uses, including meadows and water  sources along cross-Sierra traditional travel routes (Arkush 1993, Chartkoff 2001). Reintroducing  fire that increas",1,2,
110,tek_repeats,9,,,,,,,,,,,,,,2/6/25 17:57,sancico,3,0,16,2,,"s areas  would include tribal perspectives (TRIB-FW-DC-01) and attempt to incorporate traditional  ecological knowledge (TRIB-FW-DC-04) and associated traditional practices (TRIB-FW-DC-03)  to maintain the integrity of the area similar to ""pristine pre-contact"" conditions based upon  desired conditions and goals (TRIB-FW-GOAL-01 and 04) that are common to the alternatives B,  C, and D.  ",,,,1,,8,). Management plans for wilderness areas  would include tribal perspectives (TRIB-FW-DC-01) and attempt to incorporate traditional  ecological knowledge (TRIB-FW-DC-04) an,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Tribes, tribal groups and  organizations, traditional cultural practitioners, and interested individuals also commented that  additional restrictions that wilderness status and regulations impose may include the number of  people who gather at a site for religious purposes may be limited and infringe upon tribal rights.  Conversely, some Tribes believe that designating areas as wilderness may afford those locations  with what Tribes would consider as ""last resort"" significant protections that could prevent over  access and damage to sacred sites (TRIB-FW-DC-02). Management plans for wilderness areas  would include tribal perspectives (TRIB-FW-DC-01) and attempt to incorporate traditional  ecological knowledge (TRIB-FW-DC-04) and associated traditional practices (TRIB-FW-DC-03)  to maintain the integrity of the area similar to ""pristine pre-contact"" conditions based upon  d",71,," area similar to ""pristine pre-contact"" conditions based upon  desired conditions and goals (TRIB-FW-GOAL-01 and 04) that are common to the alternatives B,  C, and D.",1,2,
